OBJECTID,INTERSECTION,COUNT_DATE,ST_NAME1,ST_SEGMENT_DIR1,ST_SEGMENT_ADT1,ST_NAME2,ST_SEGMENT_DIR2,ST_SEGMENT_ADT2,ST_NAME3,ST_SEGMENT_DIR3,ST_SEGMENT_ADT3,ST_NAME4,ST_SEGMENT_DIR4,ST_SEGMENT_ADT4,ST_NAME5,ST_SEGMENT_DIR5,ST_SEGMENT_ADT5,INTERSECTION_ADT,YearCount,HyperlinkPDF,GlobalID
2127,STANLEY RD & BEST BUY,1169596800000,STANLEY RD,NORTH,17735,STANLEY RD,SOUTH,14293,NA,WEST,4,BEST BUY,EAST,5352,NA,NA,NA,18692,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BESTBUY-STANLEY07.pdf,{29864CF2-C711-460A-ADFF-A51C1BCD2174}
2128,BIG TREE WAY & W WENDOVER AVE,1172620800000,BIG TREE WAY,NORTH,7361,SHEETZ,SOUTH,6709,W WENDOVER AVE,WEST,65404,W WENDOVER AVE,EAST,60066,NA,NA,NA,69770,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BIGTREE-WENDOVER07.pdf,{13AA3434-844E-4AA8-817D-2CC71BE69A73}
2129,W BRAGG ST & S EUGENE ST,1178755200000,S EUGENE ST,NORTH,11684,S EUGENE ST,SOUTH,11627,DRIVE WAY,WEST,59,W BRAGG ST,EAST,692,NA,NA,NA,12031,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BRAGG-EUGENE07.pdf,{19F9396F-E720-498C-9C4F-DA221E643435}
2130,E BRAGG ST & MLK DR,1182902400000,MLK DR,NORTH,5579,MLK DR,SOUTH,5771,E BRAGG ST,WEST,543,E BRAGG ST,EAST,671,NA,NA,NA,6282,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BRAGG-MLK07.pdf,{9FC5CEB0-7E02-4823-9D34-F087E57CFF05}
2131,BRISTOL RD & ROTHERWOOD RD,1192579200000,BRISTOL RD,NORTH,1757,BRISTOL RD,SOUTH,464,ROTHERWOOD RD,WEST,2925,ROTHERWOOD RD,EAST,1532,NA,NA,NA,3339,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BRISTOL-ROTHERWOOD07.pdf,{9729C88E-50D0-49F2-BC82-0A0700B4DD53}
2132,BRYAN BLVD & REGIONAL RD,1177459200000,N REGIONAL RD,NORTH,5479,N REGIONAL RD,SOUTH,3596,BRYAN BLVD,WEST,20221,BRYAN BLVD,EAST,21508,NA,NA,NA,25402,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/Bryan-Regional07.pdf,{6596D2D7-B919-469D-8454-E5D77F09A453}
2133,CARLSON DAIRY RD & HORSE PEN CREEK RD,1168905600000,CARLSON DAIRY RD,NORTH,4973,NA,SOUTH,0,HORSE PEN CREEK RD,WEST,7809,HORSE PEN CREEK RD,EAST,9444,NA,NA,NA,11113,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CARLSON-HORSPENCREEK07.pdf,{A44C7857-CFAA-45C0-A4E9-F064565F0ED5}
2134,CARR ST & S TATE ST,1175558400000,S TATE ST,NORTH,5964,S TATE ST,SOUTH,8158,CARR ST,WEST,3569,CARR ST,EAST,1151,NA,NA,NA,9421,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CARR-TATE07.pdf,{87E94CD4-0AA1-4E79-B2BB-E0C41956FC99}
2135,CENTURY OAKS DR & LAKE BRANDT RD,1192060800000,LAKE BRANDT RD,NORTH,1573,LAKE BRANDT RD,SOUTH,1550,CENTURY OAKS DR,WEST,126,SCHOOL,EAST,1,NA,NA,NA,1625,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CENTURY-LAKEBRANT07.pdf,{CDF3E984-FF5E-41A4-B668-58E980882F0B}
2136,N CHAPMAN ST & W MARKET ST,1181088000000,N CHAPMAN ST,NORTH,402,N CHAPMAN ST,SOUTH,982,W MARKET ST,WEST,8710,W MARKET ST,EAST,8608,NA,NA,NA,9351,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CHAPMAN-MARKET07.pdf,{FFB531D6-B4FC-49D6-8F3B-A17D3A7CC339}
2137,CHIMNEY ROCK RD & GALLIMORE DAIRY RD,1183593600000,S CHIMNEY ROCK RD,NORTH,3872,NA,SOUTH,8,GALLIMORE DAIRY RD,WEST,8681,GALLIMORE DAIRY RD,EAST,6513,NA,NA,NA,9537,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CHIMNEY-GALLIMOREDAIRY07.pdf,{A30D0359-A762-44BA-AF2B-EBC789CCCD77}
2138,N CHURCH ST & E CONE BLVD,1173139200000,N CHURCH ST,NORTH,18299,N CHURCH ST,SOUTH,15288,E CONE BLVD,WEST,17813,E CONE BLVD,EAST,26806,NA,NA,NA,39103,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CHURCH-CONE07.pdf,{22445046-A3C2-4777-B800-8C4C7D2C5CDA}
2139,N CHURCH ST & DENNY RD,1174953600000,N CHURCH ST,NORTH,14327,N CHURCH ST,SOUTH,14451,NA,WEST,12,DENNY RD,EAST,1978,NA,NA,NA,15384,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CHURCH-DENNY07.pdf,{2F8C1470-0CE3-4AEE-B189-F6B90D932B24}
2140,N CHURCH ST & ELECTRA DR,1174953600000,N CHURCH ST,NORTH,18805,N CHURCH ST,SOUTH,16579,HENRY ST,WEST,745,ELECTRA DR,EAST,3791,NA,NA,NA,19960,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/church-ELERTRA07.pdf,{1CE4B43B-3F4D-4078-9892-D7C8C9079D6C}
2141,N CHURCH ST & TANKERSLEY DR,1186358400000,N CHURCH ST,NORTH,10577,N CHURCH ST,SOUTH,10654,TANKERSLEY DR,WEST,1001,NA,EAST,6,NA,NA,NA,11119,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CHURCH-TANKERLSEY07.pdf,{59E8AD53-B5FF-43DD-9287-F8FE9DB66241}
2142,COLISEUM BLVD & ELLINGTON ST,1185926400000,COLISEUM BLVD,NORTH,4949,COLISEUM BLVD,SOUTH,4454,MARION ST,WEST,195,ELLINGTON ST,EAST,1162,NA,NA,NA,5380,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/COLISEUM-ELLINGT-MARION07.pdf,{2865BB6D-8D09-4F9F-B3F1-851B717DA8DD}
2143,E CONE BLVD & N ELM ST,1173225600000,N ELM ST,NORTH,19639,N ELM ST,SOUTH,16022,W CONE BLVD,WEST,18142,E CONE BLVD,EAST,19903,NA,NA,NA,36853,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CONE-ELM07.pdf,{EA2530C2-133B-41B8-855B-A72BB324850A}
2144,W CONE BLVD & MARSTON RD,1186444800000,MARSTON RD,NORTH,451,MARSTON RD,SOUTH,898,W CONE BLVD,WEST,10125,W CONE BLVD,EAST,10674,NA,NA,NA,11074,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CONE-MARSTON07.pdf,{06C022B1-E447-440F-9E9D-7C82C3832413}
2145,S EUGENE ST & W GATE CITY BLVD,1167782400000,S EUGENE ST,NORTH,14414,S EUGENE ST,SOUTH,17599,W GATE CITY BLVD,WEST,22494,W GATE CITY BLVD,EAST,20929,NA,NA,NA,37718,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/EUGENE-LEE07.pdf,{AF8AA9FA-551D-4BB8-BEF1-0FF32C24E54C}
2146,CORLISS ST & RANDLEMAN RD,1181001600000,RANDLEMAN RD,NORTH,13025,RANDLEMAN RD,SOUTH,12719,NA,WEST,3,CORLISS ST,EAST,1905,NA,NA,NA,13826,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CORLISS-RANDLEMAN07.pdf,{39A5E3F2-A20C-48D3-BF29-E2E44F823619}
2147,W CORNWALLIS DR & ELMWOOD DR,1186012800000,ELMWOOD DR,NORTH,322,ELMWOOD DR,SOUTH,328,W CORNWALLIS DR,WEST,6015,W CORNWALLIS DR,EAST,6187,NA,NA,NA,6426,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CORNWALLIS-ELMWOOD07.pdf,{2E586598-736B-4927-8D79-409A103275B8}
2148,E CORNWALLIS DR & GOLDEN GATE DR,1173052800000,GOLDEN GATE DR,NORTH,2151,GOLDEN GATE DR,SOUTH,6348,E CORNWALLIS DR,WEST,11903,E CORNWALLIS DR,EAST,12982,NA,NA,NA,16692,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CORNWALLIS-GOLDENGATE07.pdf,{65292EC3-30F4-4C57-9BE8-529886064B06}
2149,E CORNWALLIS DR & YANCEYVILLE ST,1191369600000,YANCEYVILLE ST,NORTH,8587,YANCEYVILLE ST,SOUTH,11527,E CORNWALLIS DR,WEST,6953,,EAST,1,NA,NA,NA,13534,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CORNWALLIS-YANCEYVILLE07.pdf,{54897E71-C416-488D-B9FA-2C5DE2EF5AFC}
2150,COTTAGE PL & LAWNDALE DR,1188950400000,LAWNDALE DR,NORTH,17803,LAWNDALE DR,SOUTH,18476,COTTAGE PL,WEST,2707,COTTAGE PL,EAST,4402,NA,NA,NA,21694,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/COTTAGE-LAWNDALE07.pdf,{4C9708E5-A12A-4E0C-AC43-B237BA6D222F}
2151,AIR HARBOR RD & LAKE BRANDT RD,1172016000000,LAKE BRANDT RD,NORTH,11923,LAKE BRANDT RD,SOUTH,13079,NORTH BEECH LN,WEST,965,AIR HARBOR RD,EAST,7395,NA,NA,NA,16681,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/AIRHARBOR-LAKEBRANDT07.pdf,{CDB6568F-2486-4E5B-846F-7C308124107A}
2152,ALAMANCE CHURCH RD & ROTHERWOOD RD,1192665600000,ROTHERWOOD RD,NORTH,2073,DRIVE WAY,SOUTH,608,ALAMANCE CHURCH RD,WEST,6944,ALAMANCE CHURCH RD,EAST,5561,NA,NA,NA,7593,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ALAMANCECHURCH-ROTHERWOOD07.pdf,{87676D54-65ED-4CF9-B229-7D5505755746}
2153,ALAMANCE CHURCH RD & MLK DR,1193097600000,MLK DR,NORTH,16519,J M HUNT EXPY,SOUTH,13541,PATTON AVE,WEST,4777,ALAMANCE CHURCH RD,EAST,7271,NA,NA,NA,20754,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ALAMANCECHURCH-42107.pdf,{B4DDF414-80D5-480D-B0D4-90F09B1E1EF8}
2154,ALAMANCE CHURCH RD & WILLOW RD,1171843200000,WILLOW RD,NORTH,1891,WILLOW RD,SOUTH,3603,ALAMANCE CHURCH RD,WEST,7234,ALAMANCE CHURCH RD,EAST,7810,NA,NA,NA,10269,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ALAMANCE-WILLOW07.pdf,{B81B7E7D-7C5E-4C8B-9D5D-4B733313ADFD}
2155,ALBERT PICK RD & NC 68 HWY,1169596800000,NC 68 HWY,NORTH,44955,NC 68 HWY,SOUTH,35395,EXIT 210,WEST,20107,ALBERT PICK RD,EAST,8871,NA,NA,NA,54664,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ALERTPICK-NC68.pdf,{B787030A-BF70-4A0B-9EED-32420C2C14F9}
2156,W FLORIDA ST & LOVETT ST,1173830400000,S JOSEPHINE BOYD ST,NORTH,9042,S AYCOCK ST,SOUTH,8528,W FLORIDA ST,WEST,7866,W FLORIDA ST,EAST,5768,NA,NA,NA,15602,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/AYCOCK-FLORIDA07.pdf,{7E92E95E-4777-4A65-8830-3E0B5AC7C570}
2157,BASS CHAPEL RD & CHECKERBERRY LN,1172448000000,CHECKERBERRY LN,NORTH,664,LAKE JEANETTE RD,SOUTH,6113,BASS CHAPEL RD,WEST,9700,N ELM ST,EAST,12583,NA,NA,NA,14530,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BASSCHAPEL-LAKEJENNETTE07.pdf,{536AB81A-C40A-46C8-BDAC-73A7B7A485BC}
2158,BASS CHAPEL RD & REGENTS PARK LN,1168473600000,BASS CHAPEL RD,NORTH,8246,BASS CHAPEL RD,SOUTH,9975,REGENTS PARK LN,WEST,2469,DRIVE WAY,EAST,146,NA,NA,NA,10418,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BASSCHAPEL-REGENTSPARK07.pdf,{6BA8516D-F4D0-4776-90ED-B662FA5495BF}
2159,BATTLEGROUND AVE & HORSE PEN CREEK RD,1188864000000,BATTLEGROUND AVE,NORTH,12676,BATTLEGROUND AVE,SOUTH,13018,HORSEPEN CREEK RD,WEST,7106,OLD BATTLEGROUND RD,EAST,4268,NA,NA,NA,18534,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BATTGROUND-HORSPENCREEK07.pdf,{B80D77CA-3435-4B81-9701-77C5BBF7EC3E}
2160,BATTLEGROUND AVE & BRASSFIELD RD,1171497600000,BATTLEGROUND AVE,NORTH,33802,BATTLEGROUND AVE,SOUTH,29518,BRASSFIELD RD,WEST,10234,SHOPPING CENTER,EAST,4792,NA,NA,NA,39173,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BATTLEGROUND-BRASSFIELD07.pdf,{14BB9C70-8772-4E82-ACC9-BA2BD0A0FA41}
2161,BATTLEGROUND AVE & COTSWOLD AVE,1179792000000,BATTLEGROUNDAVE,NORTH,17388,BATTLEGROUND AVE,SOUTH,20265,NA,WEST,729,COTSWOLD AVE,EAST,5460,NA,NA,NA,21921,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BATTLEGROUND-COSTWOLD07.pdf,{2DF51BF6-3AF3-4362-AF1B-2C545617DEEB}
2162,BATTLEGROUND AVE & DRAWBRIDGE PKWY,1179878400000,BATTLEGROUND AVE,NORTH,16041,BATTLEGROUND AVE,SOUTH,18030,DRAWBRIDGE PKWY,WEST,3399,NA,EAST,0,NA,NA,NA,18736,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/BATTLEGROUND-DRAWBRIDGE07.pdf,{186ADCB0-B4A4-4928-8029-FA45CE98D857}
2163,PHILLIPS AVE & TUCKER ST,1187222400000,TUCKER ST,NORTH,5579,TUCKER ST,SOUTH,7069,PHILLIPS AVE,WEST,2112,PHILLIPS AVE,EAST,760,NA,NA,NA,7760,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/PHILLIPS-TUCKER07.pdf,{17DAC1F5-D481-4329-83DA-B7DC8B89A690}
2164,PINECROFT RD & W VANDALIA RD,1191456000000,PINECROFT RD,NORTH,1847,PINCROFT RD,SOUTH,2745,W VANDALIA RD,WEST,5969,W VANDALIA RD,EAST,5507,NA,NA,NA,8034,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/PINECROFT-VANDALIA07.pdf,{B5D75890-B67C-449C-A560-2A4A6F2F1A9C}
2165,PISGAH CHURCH RD & PISGAH PL,1175126400000,PISGAH CHURCH RD,NORTH,13246,PISGAH CHURCH RD,SOUTH,13325,PISGAH PL,WEST,1214,NA,EAST,1,NA,NA,NA,13893,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/PISGAH-PISGAHRD07.pdf,{93CCE133-94AA-49D6-BDCC-0E593C4D1AB7}
2166,PISGAH CHURCH RD & WIRELESS DR,1185840000000,WIRELESS DR,NORTH,1772,BRAXTON LN,SOUTH,17,PISGAH CHURCH RD,WEST,26281,PISGAH CHURCH RD,EAST,25808,NA,NA,NA,26939,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/PISGAH-WIRELESS07.pdf,{21F34F06-FF33-4A18-8910-56FF5008ACA6}
2167,PISGAH CHURCH RD & WILLOUGHBY BLVD,1185840000000,BRIDLINGTON DR,NORTH,353,WILLOUGHBY BLVD,SOUTH,2642,PISGAH CHURCH RD,WEST,14632,PISGAH CHURCH RD,EAST,13083,NA,NA,NA,15355,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/PISGAH-WILLOUGHBY07.pdf,{9FBEDFE5-9D4B-4BE9-9926-C08871CC817D}
2168,POMONA DR & SPRING GARDEN ST,1184630400000,SPRING GARDEN ST,NORTH,13783,SPRING GARDEN ST,SOUTH,13390,POMONA DR,WEST,3579,POMONA DR,EAST,2568,NA,NA,NA,16660,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/POMONA-SPRINGGARDEN07.pdf,{1AB0A211-7814-4091-BE6A-B8B7A92AE301}
2169,RANDELMAN RD & TERRELL ST,1173657600000,RANDLEMAN RD,NORTH,17313,RANDLEMAN RD,SOUTH,16134,W TERRELL ST,WEST,1177,W TERRELL ST,EAST,2180,NA,NA,NA,18402,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/RANDLEMAN-TERRELL07.pdf,{CDD1E262-9402-4F88-AA3A-5307E3E34AB4}
2170,RANDELMAN RD & ROCKY KNOLL RD,1197072000000,RANDELMAN RD,NORTH,19757,RANDLEMAN RD,SOUTH,19139,ROCKY KNOLL RD,WEST,1112,ROCKY KNOLL CIR,EAST,1462,NA,NA,NA,20735,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/RANDLEMAN-ROCKKNOLL07.pdf,{78071A5D-7AAF-446B-A3F7-613FA2354A8C}
2171,RANKIN RD & SUMMIT AVE,1179273600000,SUMMIT AVE,NORTH,4318,SUMMIT AVE,SOUTH,5668,RANKIN RD,WEST,3176,RANKIN RD,EAST,1514,NA,NA,NA,7338,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/RANKIN-SUMMIT07.pdf,{6E425984-B40C-4A9A-BD00-936944B92A79}
2172,REEDY FORK PKWY & SUMMIT AVE,1190678400000,SUMMIT AVE,NORTH,2967,SUMMIT AVE,SOUTH,4559,,WEST,0,REEDY FORK PKWY,EAST,3796,NA,NA,NA,5661,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/REEDYFORK-SUMMIT07.pdf,{E4EFF08E-40B7-4595-8C0A-DFCBDF2C902E}
2173,REHOBETH CHURCH RD & W VANDALIA RD,1179187200000,REHOBETH CHURCH RD,NORTH,5281,REHOBETH CHURCH RD,SOUTH,355,W VANDALIA RD,WEST,8823,W VANDALIA RD,EAST,7813,NA,NA,NA,14143,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/REHOBETHCHURCH-VANDALIA07.pdf,{FB64D5FD-6CAC-47DA-AE62-B2377DECBBC2}
2174,W SMITH ST & N SPRING ST,1179100800000,N SPRING ST,NORTH,2082,N SPRING ST,SOUTH,4854,W SMITH ST,WEST,10235,W SMITH ST,EAST,7461,NA,NA,NA,12316,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SMITH-SPRING07.pdf,{7721F4E5-E872-4E05-BD88-297C1AAF2209}
2175,SPRING ST EXIT & SPRING GARDEN ST,1184716800000,S SPRING ST EXIT,NORTH,13260,NA,SOUTH,12767,SPRING GARDEN ST,WEST,3,SPRING GARDEN ST,EAST,2912,NA,NA,NA,14471,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SPRINGGARDENEXT-SPRINGGARDEN07.pdf,{38FBB1CC-D677-4372-99C8-0ED5557ED12A}
2176,SPRING GARDEN ST & TATE ST,1190246400000,S TATE ST,NORTH,8008,S TATE ST,SOUTH,6499,SPRING GARDEN ST,WEST,10763,SPRING GARDEN ST,EAST,7994,NA,NA,NA,16632,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SPRINGGARDEN-TATE07.pdf,{DDE5EB1E-5348-4F9E-B27E-6DBEFD3F672E}
2177,SPRING GARDEN ST & W WENDOVER AVE WB RAMP,1184803200000,SPRING GARDEN ST,NORTH,13223,SPRING GARDEN ST,SOUTH,12942,NA,WEST,1,WENDOVER AVE,EAST,2728,NA,NA,NA,14447,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SPRINGGARDEN-WENDOVER07.pdf,{D7450CE9-37F2-4398-B7C7-1DC59E49ACF8}
2178,S SPRING ST & W WASHINGTON ST,1187049600000,S SPRING ST,NORTH,6778,S SPRING ST,SOUTH,8256,NA,WEST,106,W WASHINGTON ST,EAST,2454,NA,NA,NA,8797,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SPRING-WASHINGTON07.pdf,{482E0EB9-202B-494D-91E4-4B8C914A890B}
2179,SUMMIT AVE & US 29 EASTBOUND,1190764800000,SUMMIT AVE,NORTH,7510,SUMMIT AVE,SOUTH,1326,NA,WEST,0,US 29 EASTBOUND,EAST,4739,NA,NA,NA,9405,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/SUMMIT-US29SOUTHBOUNDRAMP07.pdf,{CC6C06FA-63B6-4E71-A167-D789B8787FC9}
2180,WESTMINSTER DR & WESTRIDGE RD,1189382400000,WESTRIDGE RD,NORTH,5442,WESTRIDGE RD,SOUTH,5089,WESTMINSTER DR,WEST,300,WESTMINSTER DR,EAST,839,NA,NA,NA,5835,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/WESTMINSTER-WESTRIDGE07.pdf,{4A088972-99C5-409F-8435-15C496F28388}
2181,E MARKET ST & US 29 RAMP,1209427200000,29 EXIT RAMP,NORTH,4029,DRIVE WAY,SOUTH,106,MARKET ST,WEST,10101,MARKET ST,EAST,10636,NA,NA,NA,12436,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/29Exitramp-marketSt.pdf,{99A9546E-B2B1-4547-A9CD-EA21EB1327FE}
2182,BECKFORD DR & MERRITT DR,1214784000000,MERRITT ST,NORTH,7063,MERRITT ST,SOUTH,6630,BECKFORD DR,WEST,774,,EAST,957,NA,NA,NA,7712,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/BECKFORD-MERRITTDR08.pdf,{3B742F6A-AE40-41DE-BCF8-62C49FD3F7A5}
2183,PIEDMONT TRIAD PKWY & THORNDIKE RD,1200960000000,PIEDMONT TRIAD PKWY,NORTH,2548,PIEDMONT TRIAD PKWY,SOUTH,2095,THORNDIKE RD,WEST,2575,THORNDIKE RD,EAST,5542,NA,NA,NA,6380,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/PIEDMONTTRIAD-THORNDIKE08.pdf,{AC2078BF-F053-4334-8BE4-4588F1A9C5AA}
2184,RANDLEMAN RD & WEBSTER RD,1206316800000,RANDLEMAN RD,NORTH,9882,RANDLEMAN RD,SOUTH,9633,NA,WEST,1,WEBSTER RD,EAST,1330,NA,NA,NA,10423,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/RANDLEMAN-WEBSTER08.pdf,{597EEEFE-FB40-484A-971F-C5C4AAADEF0A}
2185,SUMMIT AVE & TWAIN RD,1201046400000,SUMMIT AVE,NORTH,1629,SUMMIT AVE,SOUTH,11933,TWAIN RD,WEST,1648,TWAIN RD,EAST,1108,NA,NA,NA,13159,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/SUMMIT-TWAIN08.pdf,{1676482C-0164-41A4-AEF6-05422A64200A}
2186,TRI-CITY BLVD & W WENDOVER AVE,1211155200000,TRI-CITY BLVD,NORTH,1000,DRIVE WAY,SOUTH,338,W WENDOVER AVE,WEST,32910,W WENDOVER AVE,EAST,32430,NA,NA,NA,3339,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/TRI-CITY-WENDOVER08.pdf,{2F416133-4C0D-48FE-8B67-FFEF1D5D4428}
2187,E WENDOVER AVE & YANCEYVILLE ST,1214179200000,YANCEYVILLE ST,NORTH,8828,YANCEYVILLE ST,SOUTH,7578,NA,WEST,44,E WENDOVER AVE,EAST,2470,NA,NA,NA,9460,2008,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2008/YANCEYVILLE-WENDOVER08.pdf,{BC2C947A-5C64-4D90-8239-6408C3520B01}
2190,CREEK RIDGE RD & RANDLEMAN RD,1178064000000,RANDLEMAN RD,NORTH,16806,RANDLEMAN RD,SOUTH,13795,CREEK RIDGE RD,WEST,14678,CREEK RIDGE RD,EAST,3933,NA,NA,NA,19606,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CREEKRIDGE-RANDLEMAN07.pdf,{96B3DA77-61B2-42CA-B353-6060D3C3EE3B}
2191,CREEK RIDGE RD & W VANDALIA RD,1191369600000,CREEK RIDGE RD,NORTH,1616,NA,SOUTH,4,W VANDALIA RD,WEST,5824,W VANDALIA RD,EAST,4656,NA,NA,NA,6050,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/CREEKRIDGE-VANDALIA07.pdf,{232CA633-9193-414E-BEA4-72358DEF067C}
2192,N DAVIE ST & E FRIENDLY AVE,1175126400000,N DAVIE ST,NORTH,5782,N DAVIE ST,SOUTH,7881,E FRIENDLY AVE,WEST,12981,E FRIENDLY AVE,EAST,10320,NA,NA,NA,18482,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/DAVIE-FRIENDLY07.pdf,{40D42E50-F0AE-4E83-AC7D-832D0A42AFAF}
2193,DOLLEY MADISON RD & W FRIENDLY AVE,1177545600000,DOLLEY MADISON RD,NORTH,278,DOLLEY MADISON RD,SOUTH,5728,W FRIEDNLY AVE,WEST,18877,W FRIENDLY AVE,EAST,20219,NA,NA,NA,22551,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/DOLLEYMADISON-FRIENDLY07.pdf,{899785E9-7F54-41E2-A469-0523B2148E02}
2194,ECKERSON RD & REEDY FORK PKWY,1191283200000,NA,NORTH,0,ECKERSON RD,SOUTH,1368,REEDY FORK PKWY,WEST,2399,REEDY FORK PKWY,EAST,2171,NA,NA,NA,2969,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ECKERSON-REEDYFORK07.pdf,{7A586AF2-CF05-463D-A136-4A920920128C}
2195,S EDGEWORTH ST & W WASHINGTON ST,1191456000000,S EDGEWORTH ST,NORTH,13871,S EDGEWORTH ST,SOUTH,14625,W WASHINGTON ST,WEST,4059,W WASHINGTON ST,EAST,6087,NA,NA,NA,19321,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/EDGEWORTH-WASHINGTON07.pdf,{9207B6E6-49D7-428B-80C4-7514684E3983}
2196,N ELAM AVE & W FRIENDLY AVE,1175472000000,N ELAM AVE,NORTH,4374,N ELAM AVE,SOUTH,2516,W FRIENDLY AVE,WEST,15020,W FRIENDLY AVE,EAST,12110,NA,NA,NA,17010,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ELAM-FRIENDLY07.pdf,{2B419ABF-2300-495F-8956-F3C11C7F13E2}
2197,S ELM-EUGENE ST & MONTCASTLE DR,1187222400000,S ELM-EUGENE ST,NORTH,7033,S ELM-EUGENE ST,SOUTH,7164,W MONTCASTLE DR,WEST,351,E MONTCASTLE DR,EAST,1994,NA,NA,NA,8271,2007,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2007/ElmEugene-Montcasle.pdf,{AC13A45F-507C-4974-959E-C491882FBF7F}
